actual	baseline	metrics	t	method
0.355359765051395	0.07488986784140969	purity_90	10.117687225341797	Greedy
0.18324937027707808	0.09949622166246852	consistency	10.117687225341797	Greedy
0.2010847730012053	0.2010847730012053	retention	1.6599173545837402	ClusTCR
0.5765225623224992	0.3745661091827075	purity	1.6599173545837402	ClusTCR
0.3497822931785196	0.06821480406386067	purity_90	1.6599173545837402	ClusTCR
0.1331650362890502	0.06847585989271063	consistency	1.6599173545837402	ClusTCR
0.19941329421961465	0.19941329421961465	retention	10.320186614990234	Greedy
0.5749525616698292	0.39057558507273876	purity	10.320186614990234	Greedy
0.3414285714285714	0.08	purity_90	10.320186614990234	Greedy
0.19512966476913346	0.0920303605313093	consistency	10.320186614990234	Greedy
0.19934662310820722	0.19934662310820722	retention	1.7299699783325195	ClusTCR
0.5862068965517241	0.378044922492882	purity	1.7299699783325195	ClusTCR
0.33991537376586745	0.0691114245416079	purity_90	1.7299699783325195	ClusTCR
0.1354001898133502	0.07276178424549193	consistency	1.7299699783325195	ClusTCR
0.20104628832527646	0.20104628832527646	retention	9.721837282180786	Greedy
0.5700093138776777	0.37441788264514125	purity	9.721837282180786	Greedy
0.3699421965317919	0.06936416184971098	purity_90	9.721837282180786	Greedy
0.18099968953741075	0.08817137534927041	consistency	9.721837282180786	Greedy
0.1982650155618833	0.1982650155618833	retention	1.7150931358337402	ClusTCR
0.5845911949685535	0.3754716981132076	purity	1.7150931358337402	ClusTCR
0.3628571428571429	0.06857142857142857	purity_90	1.7150931358337402	ClusTCR
0.14622641509433962	0.07138364779874214	consistency	1.7150931358337402	ClusTCR
0.20042235860885632	0.20042235860885632	retention	10.317188024520874	Greedy
0.5653786707882534	0.3749613601236476	purity	10.317188024520874	Greedy
0.36737588652482267	0.05673758865248227	purity_90	10.317188024520874	Greedy
0.1740340030911901	0.0955177743431221	consistency	10.317188024520874	Greedy
0.19857453969510988	0.19857453969510988	retention	1.7369959354400635	ClusTCR
0.5774032459425718	0.38264669163545567	purity	1.7369959354400635	ClusTCR
0.36146272855133615	0.06891701828410689	purity_90	1.7369959354400635	ClusTCR
0.13514357053682896	0.06585518102372034	consistency	1.7369959354400635	ClusTCR
0.205701582319864	0.205701582319864	retention	10.314185380935669	Greedy
0.5778849050918952	0.3705935522747816	purity	10.314185380935669	Greedy
0.36464088397790057	0.07320441988950276	purity_90	10.314185380935669	Greedy
0.17113588430250076	0.08406146429647485	consistency	10.314185380935669	Greedy
0.20491696089969924	0.20491696089969924	retention	1.6693315505981445	ClusTCR
0.5857272452373753	0.37254309041427275	purity	1.6693315505981445	ClusTCR
0.35607094133697137	0.061391541609822645	purity_90	1.6693315505981445	ClusTCR
0.12912004838221952	0.06108255216208044	consistency	1.6693315505981445	ClusTCR
0.19975307037494314	0.19975307037494314	retention	10.019551753997803	Greedy
0.5632113195939711	0.3777299292525377	purity	10.019551753997803	Greedy
0.34285714285714286	0.05986394557823129	purity_90	10.019551753997803	Greedy
0.1771762534604737	0.09381728698861888	consistency	10.019551753997803	Greedy
0.19416466307102476	0.19416466307102476	retention	1.5508372783660889	ClusTCR
0.5786978508217446	0.3811630847029077	purity	1.5508372783660889	ClusTCR
0.34408602150537637	0.06317204301075269	purity_90	1.5508372783660889	ClusTCR
0.12926675094816686	0.06352718078381796	consistency	1.5508372783660889	ClusTCR
0.20080243318449492	0.20080243318449492	retention	10.819477796554565	Greedy
0.5701701093560145	0.38061968408262453	purity	10.819477796554565	Greedy
0.3902097902097902	0.08671328671328671	purity_90	10.819477796554565	Greedy
0.17375455650060753	0.08140947752126367	consistency	10.819477796554565	Greedy
0.19983174788067043	0.19983174788067043	retention	1.8338661193847656	ClusTCR
0.5876068376068376	0.3876678876678877	purity	1.8338661193847656	ClusTCR
0.3841886269070735	0.06241331484049931	purity_90	1.8338661193847656	ClusTCR
0.13797313797313798	0.06715506715506715	consistency	1.8338661193847656	ClusTCR
0.2087481533817201	0.2087481533817201	retention	10.921978950500488	Greedy
0.5728013977868375	0.38555620267909146	purity	10.921978950500488	Greedy
0.388	0.09066666666666667	purity_90	10.921978950500488	Greedy
0.18112987769365171	0.0891089108910891	consistency	10.921978950500488	Greedy
0.205215492324491	0.205215492324491	retention	1.5746843814849854	ClusTCR
0.5895765472312704	0.37962688777021025	purity	1.5746843814849854	ClusTCR
0.3745072273324573	0.056504599211563734	purity_90	1.5746843814849854	ClusTCR
0.14421083802191295	0.07136511696772282	consistency	1.5746843814849854	ClusTCR
0.20812862885216615	0.20812862885216615	retention	11.122050046920776	Greedy
0.5697234352256186	0.36622998544395924	purity	11.122050046920776	Greedy
0.3607681755829904	0.07270233196159122	purity_90	11.122050046920776	Greedy
0.1985443959243086	0.08646288209606987	consistency	11.122050046920776	Greedy
0.20634211701652524	0.20634211701652524	retention	2.18569278717041	ClusTCR
0.5860246623605402	0.38197298884321784	purity	2.18569278717041	ClusTCR
0.3555858310626703	0.0667574931880109	purity_90	2.18569278717041	ClusTCR
0.14709336465061656	0.06752789195537287	consistency	2.18569278717041	ClusTCR
0.21257142857142858	0.21257142857142858	retention	10.916152477264404	Greedy
0.5649092970521542	0.37755102040816324	purity	10.916152477264404	Greedy
0.3850415512465374	0.08310249307479224	purity_90	10.916152477264404	Greedy
0.19416099773242632	0.09665532879818595	consistency	10.916152477264404	Greedy
0.21257142857142858	0.21257142857142858	retention	2.3803927898406982	ClusTCR
0.5856009070294784	0.3636621315192744	purity	2.3803927898406982	ClusTCR
0.37972972972972974	0.06351351351351352	purity_90	2.3803927898406982	ClusTCR
0.13747165532879818	0.06944444444444445	consistency	2.3803927898406982	ClusTCR
0.20353758686039167	0.20353758686039167	retention	10.923995733261108	Greedy
0.5763503649635037	0.3643795620437956	purity	10.923995733261108	Greedy
0.3456614509246088	0.06401137980085349	purity_90	10.923995733261108	Greedy
0.18364963503649634	0.08554744525547445	consistency	10.923995733261108	Greedy
0.20094756790903348	0.20094756790903348	retention	1.689415693283081	ClusTCR
0.5880614657210402	0.367612293144208	purity	1.689415693283081	ClusTCR
0.34024896265560167	0.07883817427385892	purity_90	1.689415693283081	ClusTCR
0.13800236406619384	0.06501182033096926	consistency	1.689415693283081	ClusTCR
0.21155538790393563	0.21155538790393563	retention	11.01973032951355	Greedy
0.5601787210276459	0.3733593968165317	purity	11.01973032951355	Greedy
0.3681462140992167	0.06919060052219321	purity_90	11.01973032951355	Greedy
0.1653169505724658	0.07958670762356884	consistency	11.01973032951355	Greedy
0.20941782974977996	0.20941782974977996	retention	1.9865057468414307	ClusTCR
0.574570059204962	0.3777840428531153	purity	1.9865057468414307	ClusTCR
0.3626943005181347	0.06606217616580311	purity_90	1.9865057468414307	ClusTCR
0.13645334085142374	0.06991824076684522	consistency	1.9865057468414307	ClusTCR
0.2115108810874852	0.2115108810874852	retention	11.826414823532104	Greedy
0.581024349286314	0.38175202910719286	purity	11.826414823532104	Greedy
0.3550065019505852	0.07802340702210664	purity_90	11.826414823532104	Greedy
0.17856143296949342	0.08200391827595858	consistency	11.826414823532104	Greedy
0.21051318825216686	0.21051318825216686	retention	1.9183907508850098	ClusTCR
0.5919572553430821	0.3816085489313836	purity	1.9183907508850098	ClusTCR
0.35586734693877553	0.08673469387755102	purity_90	1.9183907508850098	ClusTCR
0.1389201349831271	0.06805399325084364	consistency	1.9183907508850098	ClusTCR
0.20843950034180597	0.20843950034180597	retention	11.219861030578613	Greedy
0.5777216610549943	0.37962962962962965	purity	11.219861030578613	Greedy
0.375	0.07161458333333333	purity_90	11.219861030578613	Greedy
0.1804152637485971	0.09287317620650953	consistency	11.219861030578613	Greedy
0.20819091417562613	0.20819091417562613	retention	1.8651788234710693	ClusTCR
0.5884831460674157	0.38174157303370787	purity	1.8651788234710693	ClusTCR
0.37051282051282053	0.08205128205128205	purity_90	1.8651788234710693	ClusTCR
0.12387640449438202	0.05926966292134832	consistency	1.8651788234710693	ClusTCR
0.208602945707771	0.208602945707771	retention	11.819004774093628	Greedy
0.5689655172413793	0.3807007786429366	purity	11.819004774093628	Greedy
0.36964980544747084	0.08949416342412451	purity_90	11.819004774093628	Greedy
0.17519466073414905	0.08398220244716352	consistency	11.819004774093628	Greedy
0.208109940223085	0.208109940223085	retention	1.9609532356262207	ClusTCR
0.5749721293199554	0.3770903010033445	purity	1.9609532356262207	ClusTCR
0.3642213642213642	0.07979407979407979	purity_90	1.9609532356262207	ClusTCR
0.12764771460423635	0.059921962095875136	consistency	1.9609532356262207	ClusTCR
0.21718596663395487	0.21718596663395487	retention	11.518825769424438	Greedy
0.5743207245604688	0.364411294619073	purity	11.518825769424438	Greedy
0.3735255570117955	0.08387942332896461	purity_90	11.518825769424438	Greedy
0.1949920085242408	0.08977091102823655	consistency	11.518825769424438	Greedy
0.21350588812561336	0.21350588812561336	retention	1.502303123474121	ClusTCR
0.587327376116978	0.37151367451936096	purity	1.502303123474121	ClusTCR
0.3732303732303732	0.08236808236808237	purity_90	1.502303123474121	ClusTCR
0.13999458434876794	0.06390468453831573	consistency	1.502303123474121	ClusTCR
0.2088499878434233	0.2088499878434233	retention	11.42077898979187	Greedy
0.5591870365284263	0.3801153529250206	purity	11.42077898979187	Greedy
0.393048128342246	0.08957219251336898	purity_90	11.42077898979187	Greedy
0.1851139796759132	0.09722603680307608	consistency	11.42077898979187	Greedy
0.20860685630926332	0.20860685630926332	retention	1.9505984783172607	ClusTCR
0.5864723673357163	0.37585922463568877	purity	1.9505984783172607	ClusTCR
0.3828125	0.078125	purity_90	1.9505984783172607	ClusTCR
0.13637613417651911	0.062139125653010725	consistency	1.9505984783172607	ClusTCR
0.21152678246082837	0.21152678246082837	retention	11.630772590637207	Greedy
0.5802038626609443	0.37741416309012876	purity	11.630772590637207	Greedy
0.36086404066073696	0.07750952986022872	purity_90	11.630772590637207	Greedy
0.16899141630901288	0.07859442060085838	consistency	11.630772590637207	Greedy
0.20982630875743957	0.20982630875743957	retention	1.8108158111572266	ClusTCR
0.5893001891380708	0.371251013239665	purity	1.8108158111572266	ClusTCR
0.353904282115869	0.07052896725440806	purity_90	1.8108158111572266	ClusTCR
0.126182112942448	0.06268576060524182	consistency	1.8108158111572266	ClusTCR
0.21390277694114812	0.21390277694114812	retention	12.630958080291748	Greedy
0.5565610859728507	0.364120308756987	purity	12.630958080291748	Greedy
0.3799237611181703	0.07623888182973317	purity_90	12.630958080291748	Greedy
0.17434122970455151	0.08996539792387544	consistency	12.630958080291748	Greedy
0.21390277694114812	0.21390277694114812	retention	2.750171422958374	ClusTCR
0.5738621240351344	0.3705083843492148	purity	2.750171422958374	ClusTCR
0.3706467661691542	0.06592039800995025	purity_90	2.750171422958374	ClusTCR
0.12004258717061485	0.05350013308490817	consistency	2.750171422958374	ClusTCR
0.21099322663789485	0.21099322663789485	retention	11.926381587982178	Greedy
0.5719636169074371	0.3723916532905297	purity	11.926381587982178	Greedy
0.37359900373599003	0.0896637608966376	purity_90	11.926381587982178	Greedy
0.1637239165329053	0.08186195826645265	consistency	11.926381587982178	Greedy
0.2104537553197866	0.2104537553197866	retention	2.1531286239624023	ClusTCR
0.5873994638069705	0.38257372654155497	purity	2.1531286239624023	ClusTCR
0.3683559950556242	0.0754017305315204	purity_90	2.1531286239624023	ClusTCR
0.1380697050938338	0.06648793565683646	consistency	2.1531286239624023	ClusTCR
0.21575281300232185	0.21575281300232185	retention	12.223352432250977	Greedy
0.5701640197865139	0.37750585784951834	purity	12.223352432250977	Greedy
0.37182741116751267	0.07487309644670051	purity_90	12.223352432250977	Greedy
0.18198385837021608	0.09320489455870867	consistency	12.223352432250977	Greedy
0.21462165862951718	0.21462165862951718	retention	2.1143696308135986	ClusTCR
0.5924666492283547	0.38111430813497255	purity	2.1143696308135986	ClusTCR
0.3627329192546584	0.07204968944099378	purity_90	2.1143696308135986	ClusTCR
0.13497253465864503	0.06199319905833115	consistency	2.1143696308135986	ClusTCR
0.21416696354352216	0.21416696354352216	retention	13.12454605102539	Greedy
0.563641105894627	0.36932707355242567	purity	13.12454605102539	Greedy
0.35910224438902744	0.06982543640897755	purity_90	13.12454605102539	Greedy
0.18466353677621283	0.08607198748043818	consistency	13.12454605102539	Greedy
0.21357320983256145	0.21357320983256145	retention	2.234071969985962	ClusTCR
0.5800209205020921	0.3757845188284519	purity	2.234071969985962	ClusTCR
0.3535228677379481	0.07416563658838071	purity_90	2.234071969985962	ClusTCR
0.13859832635983263	0.0700836820083682	consistency	2.234071969985962	ClusTCR
0.2117098506757953	0.2117098506757953	retention	13.022518634796143	Greedy
0.5573598742797276	0.3635411210057622	purity	13.022518634796143	Greedy
0.3695364238410596	0.06754966887417219	purity_90	13.022518634796143	Greedy
0.1757464641173389	0.08826610790990047	consistency	13.022518634796143	Greedy
0.21123767927757775	0.21123767927757775	retention	2.013385772705078	ClusTCR
0.5669291338582677	0.35669291338582676	purity	2.013385772705078	ClusTCR
0.36435124508519	0.06684141546526867	purity_90	2.013385772705078	ClusTCR
0.12887139107611548	0.06246719160104987	consistency	2.013385772705078	ClusTCR
0.21556570625439214	0.21556570625439214	retention	13.62258505821228	Greedy
0.57389289392379	0.3777033985581874	purity	13.62258505821228	Greedy
0.3884197828709288	0.097708082026538	purity_90	13.62258505821228	Greedy
0.1809989701338826	0.08908341915550978	consistency	13.62258505821228	Greedy
0.21544858280627782	0.21544858280627782	retention	2.6893506050109863	ClusTCR
0.5807365439093485	0.3754828740664435	purity	2.6893506050109863	ClusTCR
0.3812351543942993	0.08788598574821853	purity_90	2.6893506050109863	ClusTCR
0.14370332217357712	0.06567087303631212	consistency	2.6893506050109863	ClusTCR
0.22193713919178962	0.22193713919178962	retention	12.523356676101685	Greedy
0.5628712871287128	0.37153465346534653	purity	12.523356676101685	Greedy
0.36407185628742517	0.07425149700598803	purity_90	12.523356676101685	Greedy
0.16410891089108912	0.08168316831683169	consistency	12.523356676101685	Greedy
0.21861333022333665	0.21861333022333665	retention	1.6839244365692139	ClusTCR
0.5880874591605931	0.3759738627795929	purity	1.6839244365692139	ClusTCR
0.35924617196702	0.06949352179034157	purity_90	1.6839244365692139	ClusTCR
0.12666499120382005	0.05755214878110078	consistency	1.6839244365692139	ClusTCR
0.21940463065049615	0.21940463065049615	retention	13.22636079788208	Greedy
0.5549738219895288	0.3674894041386188	purity	13.22636079788208	Greedy
0.35178351783517836	0.07749077490774908	purity_90	13.22636079788208	Greedy
0.17900772874594864	0.08825729244577413	consistency	13.22636079788208	Greedy
0.2195206870539082	0.2195206870539082	retention	2.686708927154541	ClusTCR
0.5724962630792227	0.3692077727952167	purity	2.686708927154541	ClusTCR
0.3466183574879227	0.08574879227053141	purity_90	2.686708927154541	ClusTCR
0.13901345291479822	0.06552067762830095	consistency	2.686708927154541	ClusTCR
0.22793141273598522	0.22793141273598522	retention	13.727325201034546	Greedy
0.5439100263220866	0.3653984206748026	purity	13.727325201034546	Greedy
0.36910377358490565	0.07193396226415094	purity_90	13.727325201034546	Greedy
0.13615697535295526	0.079923426657095	consistency	13.727325201034546	Greedy
0.22412100917960856	0.22412100917960856	retention	2.2805638313293457	ClusTCR
0.5739299610894941	0.3667315175097276	purity	2.2805638313293457	ClusTCR
0.36469221835075494	0.059233449477351915	purity_90	2.2805638313293457	ClusTCR
0.12305447470817121	0.05617704280155642	consistency	2.2805638313293457	ClusTCR
0.22384889195085544	0.22384889195085544	retention	13.524980306625366	Greedy
0.5550980867038023	0.36546379268588036	purity	13.524980306625366	Greedy
0.3708133971291866	0.08373205741626795	purity_90	13.524980306625366	Greedy
0.1932671348994914	0.0881569387260838	consistency	13.524980306625366	Greedy
0.21902629463773107	0.21902629463773107	retention	1.764718770980835	ClusTCR
0.5790904597132971	0.3761739990113693	purity	1.764718770980835	ClusTCR
0.3629032258064516	0.06336405529953917	purity_90	1.764718770980835	ClusTCR
0.13025210084033614	0.05610479485912012	consistency	1.764718770980835	ClusTCR
0.21826572470373748	0.21826572470373748	retention	13.92694091796875	Greedy
0.5596849618508491	0.3736155550086143	purity	13.92694091796875	Greedy
0.3746928746928747	0.08353808353808354	purity_90	13.92694091796875	Greedy
0.17794732955943884	0.09032734432685208	consistency	13.92694091796875	Greedy
0.21798085688240657	0.21798085688240657	retention	2.3897876739501953	ClusTCR
0.5804385316580438	0.37250554323725055	purity	2.3897876739501953	ClusTCR
0.36771844660194175	0.07645631067961164	purity_90	2.3897876739501953	ClusTCR
0.1271249076127125	0.06380881990638088	consistency	2.3897876739501953	ClusTCR
0.22369468774883403	0.22369468774883403	retention	14.125415802001953	Greedy
0.56	0.3681437125748503	purity	14.125415802001953	Greedy
0.36914285714285716	0.060571428571428575	purity_90	14.125415802001953	Greedy
0.17988023952095808	0.0941317365269461	consistency	14.125415802001953	Greedy
0.22341030599476738	0.22341030599476738	retention	3.1913390159606934	ClusTCR
0.5780762772847206	0.3674742144399136	purity	3.1913390159606934	ClusTCR
0.3614864864864865	0.07094594594594594	purity_90	3.1913390159606934	ClusTCR
0.12353082273926601	0.05900695610458143	consistency	3.1913390159606934	ClusTCR
0.22117500987640387	0.22117500987640387	retention	13.326390504837036	Greedy
0.5527010804321729	0.3637454981992797	purity	13.326390504837036	Greedy
0.3905882352941176	0.06588235294117648	purity_90	13.326390504837036	Greedy
0.15630252100840336	0.08043217286914765	consistency	13.326390504837036	Greedy
0.2166036458039393	0.2166036458039393	retention	2.41314959526062	ClusTCR
0.5676139147476728	0.37212150906418423	purity	2.41314959526062	ClusTCR
0.3841676367869616	0.07566938300349244	purity_90	2.41314959526062	ClusTCR
0.1259186673199412	0.06614404703576678	consistency	2.41314959526062	ClusTCR
0.2234771858844684	0.2234771858844684	retention	14.528560876846313	Greedy
0.5660109030575966	0.36951884332780277	purity	14.528560876846313	Greedy
0.3834841628959276	0.06787330316742081	purity_90	14.528560876846313	Greedy
0.17824128940507228	0.08864659872007585	consistency	14.528560876846313	Greedy
0.2234209934816813	0.2234209934816813	retention	2.6562681198120117	ClusTCR
0.584261673382318	0.38042190092438966	purity	2.6562681198120117	ClusTCR
0.3754152823920266	0.07308970099667775	purity_90	2.6562681198120117	ClusTCR
0.11400805878170182	0.05712254088646599	consistency	2.6562681198120117	ClusTCR
0.22656599552572707	0.22656599552572707	retention	13.828911781311035	Greedy
0.5599628856413825	0.3627928554859661	purity	13.828911781311035	Greedy
0.37254901960784315	0.06459054209919261	purity_90	13.828911781311035	Greedy
0.17629320343307817	0.08698677800974251	consistency	13.828911781311035	Greedy
0.2266778523489933	0.2266778523489933	retention	3.094740152359009	ClusTCR
0.5865986552283793	0.3695803385114769	purity	3.094740152359009	ClusTCR
0.36486486486486486	0.057432432432432436	purity_90	3.094740152359009	ClusTCR
0.1418965916995131	0.06028286575469511	consistency	3.094740152359009	ClusTCR
0.22105966162065896	0.22105966162065896	retention	14.222464323043823	Greedy
0.5589622641509434	0.37735849056603776	purity	14.222464323043823	Greedy
0.38162544169611307	0.0624263839811543	purity_90	14.222464323043823	Greedy
0.17570754716981132	0.08632075471698113	consistency	14.222464323043823	Greedy
0.21977960819234194	0.21977960819234194	retention	2.1331145763397217	ClusTCR
0.5826809015421115	0.3760379596678529	purity	2.1331145763397217	ClusTCR
0.37672811059907835	0.08640552995391705	purity_90	2.1331145763397217	ClusTCR
0.12977461447212338	0.05907473309608541	consistency	2.1331145763397217	ClusTCR
0.2190703086043548	0.2190703086043548	retention	14.626359701156616	Greedy
0.5663653663177926	0.3615604186489058	purity	14.626359701156616	Greedy
0.36082474226804123	0.07560137457044673	purity_90	14.626359701156616	Greedy
0.1829210275927688	0.08563273073263558	consistency	14.626359701156616	Greedy
0.21441631115297247	0.21441631115297247	retention	1.9632883071899414	ClusTCR
0.587378640776699	0.3769417475728155	purity	1.9632883071899414	ClusTCR
0.3580931263858093	0.06873614190687362	purity_90	1.9632883071899414	ClusTCR
0.1262135922330097	0.05631067961165048	consistency	1.9632883071899414	ClusTCR
0.22225291420363516	0.22225291420363516	retention	14.532072305679321	Greedy
0.5494531068187107	0.36420758668838726	purity	14.532072305679321	Greedy
0.371900826446281	0.0590318772136954	purity_90	14.532072305679321	Greedy
0.1771003025366535	0.09239003956248545	consistency	14.532072305679321	Greedy
0.22125849400585604	0.22125849400585604	retention	2.0378575325012207	ClusTCR
0.57466697826595	0.362000467398925	purity	2.0378575325012207	ClusTCR
0.3645833333333333	0.07060185185185185	purity_90	2.0378575325012207	ClusTCR
0.13577938770740827	0.059359663472774014	consistency	2.0378575325012207	ClusTCR
0.2252415458937198	0.2252415458937198	retention	15.025933504104614	Greedy
0.5428963623884695	0.36353237245481584	purity	15.025933504104614	Greedy
0.3606936416184971	0.08786127167630058	purity_90	15.025933504104614	Greedy
0.17295813315030886	0.08945321436742164	consistency	15.025933504104614	Greedy
0.22375933245498464	0.22375933245498464	retention	2.2941136360168457	ClusTCR
0.5689615473175225	0.3734745567580014	purity	2.2941136360168457	ClusTCR
0.35374149659863946	0.08390022675736962	purity_90	2.2941136360168457	ClusTCR
0.132857471793691	0.06147824084734055	consistency	2.2941136360168457	ClusTCR
0.22342106697182715	0.22342106697182715	retention	14.926946640014648	Greedy
0.5688622754491018	0.36780285582680794	purity	14.926946640014648	Greedy
0.39348079161816063	0.07334109429569266	purity_90	14.926946640014648	Greedy
0.19161676646706588	0.0981114693689544	consistency	14.926946640014648	Greedy
0.22325758814233557	0.22325758814233557	retention	2.5357863903045654	ClusTCR
0.5836405529953917	0.37488479262672814	purity	2.5357863903045654	ClusTCR
0.384703196347032	0.06963470319634703	purity_90	2.5357863903045654	ClusTCR
0.13502304147465438	0.062442396313364054	consistency	2.5357863903045654	ClusTCR
0.22058982977339261	0.22058982977339261	retention	14.935075044631958	Greedy
0.5683172856487849	0.3759743237047226	purity	14.935075044631958	Greedy
0.3957636566332218	0.07692307692307693	purity_90	14.935075044631958	Greedy
0.15291150848234755	0.08390646492434663	consistency	14.935075044631958	Greedy
0.22021034370595252	0.22021034370595252	retention	2.955766201019287	ClusTCR
0.5797933409873708	0.373134328358209	purity	2.955766201019287	ClusTCR
0.38613861386138615	0.08030803080308031	purity_90	2.955766201019287	ClusTCR
0.1269804822043628	0.06337543053960965	consistency	2.955766201019287	ClusTCR
0.22967359050445105	0.22967359050445105	retention	15.231782913208008	Greedy
0.5422006186478127	0.35461776403004863	purity	15.231782913208008	Greedy
0.38992974238875877	0.07611241217798595	purity_90	15.231782913208008	Greedy
0.18537339814405657	0.09478568272205037	consistency	15.231782913208008	Greedy
0.2289722147288913	0.2289722147288913	retention	2.4260480403900146	ClusTCR
0.5720301418439716	0.3632535460992908	purity	2.4260480403900146	ClusTCR
0.3795871559633027	0.07912844036697247	purity_90	2.4260480403900146	ClusTCR
0.13807624113475178	0.06382978723404255	consistency	2.4260480403900146	ClusTCR
0.22920805369127517	0.22920805369127517	retention	15.837950468063354	Greedy
0.556783031374282	0.37008395934600086	purity	15.837950468063354	Greedy
0.3656387665198238	0.07819383259911894	purity_90	15.837950468063354	Greedy
0.18471056120194432	0.09478568272205037	consistency	15.837950468063354	Greedy
0.22893959731543626	0.22893959731543626	retention	2.531318187713623	ClusTCR
0.5837204158372041	0.37093563370935634	purity	2.531318187713623	ClusTCR
0.3580645161290323	0.05913978494623656	purity_90	2.531318187713623	ClusTCR
0.1278478212784782	0.054633930546339304	consistency	2.531318187713623	ClusTCR
0.22557878415227503	0.22557878415227503	retention	15.533826351165771	Greedy
0.5669256381798002	0.37180910099889014	purity	15.533826351165771	Greedy
0.38536060279870826	0.07104413347685684	purity_90	15.533826351165771	Greedy
0.16337402885682575	0.07680355160932298	consistency	15.533826351165771	Greedy
0.22509757792867455	0.22509757792867455	retention	2.0131471157073975	ClusTCR
0.5787366548042705	0.37255338078291816	purity	2.0131471157073975	ClusTCR
0.38085106382978723	0.07765957446808511	purity_90	2.0131471157073975	ClusTCR
0.12878113879003558	0.05894128113879003	consistency	2.0131471157073975	ClusTCR
0.22881761608425083	0.22881761608425083	retention	16.33259391784668	Greedy
0.5472972972972973	0.36137750653879686	purity	16.33259391784668	Greedy
0.34868421052631576	0.0668859649122807	purity_90	16.33259391784668	Greedy
0.17306015693112467	0.08544027898866609	consistency	16.33259391784668	Greedy
0.22881761608425083	0.22881761608425083	retention	2.5420114994049072	ClusTCR
0.567131647776809	0.3624673060156931	purity	2.5420114994049072	ClusTCR
0.3444206008583691	0.05793991416309013	purity_90	2.5420114994049072	ClusTCR
0.12728857890148212	0.05754141238012206	consistency	2.5420114994049072	ClusTCR
0.22428473213813527	0.22428473213813527	retention	16.334609985351562	Greedy
0.5698213103904699	0.3741451577321862	purity	16.334609985351562	Greedy
0.3982589771490751	0.08269858541893363	purity_90	16.334609985351562	Greedy
0.17626296051180235	0.07831458195455548	consistency	16.334609985351562	Greedy
0.2239674229203025	0.2239674229203025	retention	2.7385451793670654	ClusTCR
0.5860393196377292	0.37375745526838966	purity	2.7385451793670654	ClusTCR
0.3912111468381565	0.06645230439442658	purity_90	2.7385451793670654	ClusTCR
0.1265738899933731	0.05809586922907002	consistency	2.7385451793670654	ClusTCR
0.22779007271577617	0.22779007271577617	retention	16.529688596725464	Greedy
0.540898242568887	0.3577782599262313	purity	16.529688596725464	Greedy
0.35027624309392263	0.06298342541436464	purity_90	16.529688596725464	Greedy
0.1811672814059449	0.09134302451724886	consistency	16.529688596725464	Greedy
0.22689429866160818	0.22689429866160818	retention	2.822246789932251	ClusTCR
0.5748529091305296	0.3654390934844193	purity	2.822246789932251	ClusTCR
0.34615384615384615	0.0673076923076923	purity_90	2.822246789932251	ClusTCR
0.12726084114186098	0.056657223796033995	consistency	2.822246789932251	ClusTCR
0.2288815478999528	0.2288815478999528	retention	15.733271360397339	Greedy
0.5570844979574285	0.364867770371963	purity	15.733271360397339	Greedy
0.3895538628944505	0.07072905331882481	purity_90	15.733271360397339	Greedy
0.17867125349387228	0.0993334766716835	consistency	15.733271360397339	Greedy
0.22699386503067484	0.22699386503067484	retention	2.5652618408203125	ClusTCR
0.5936686903729401	0.374457935819601	purity	2.5652618408203125	ClusTCR
0.3832271762208068	0.09023354564755838	purity_90	2.5652618408203125	ClusTCR
0.12705984388551606	0.05247181266261925	consistency	2.5652618408203125	ClusTCR
0.22559449311639548	0.22559449311639548	retention	16.031182050704956	Greedy
0.5515597920277296	0.36243500866551126	purity	16.031182050704956	Greedy
0.3576086956521739	0.09021739130434783	purity_90	16.031182050704956	Greedy
0.1882582322357019	0.09402079722703639	consistency	16.031182050704956	Greedy
0.22423863162286192	0.22423863162286192	retention	2.420839309692383	ClusTCR
0.5695292066259808	0.3633391455972101	purity	2.420839309692383	ClusTCR
0.3515541264737406	0.07181136120042872	purity_90	2.420839309692383	ClusTCR
0.13469921534437662	0.06299040976460331	consistency	2.420839309692383	ClusTCR
0.22737203495630462	0.22737203495630462	retention	17.133651971817017	Greedy
0.5576882064406057	0.37001492855619533	purity	17.133651971817017	Greedy
0.3800217155266015	0.0749185667752443	purity_90	17.133651971817017	Greedy
0.1836212412028151	0.09234378332267008	consistency	17.133651971817017	Greedy
0.224250936329588	0.224250936329588	retention	2.1720597743988037	ClusTCR
0.5784356093344858	0.3690579083837511	purity	2.1720597743988037	ClusTCR
0.3677555321390938	0.0642781875658588	purity_90	2.1720597743988037	ClusTCR
0.13591184096802075	0.06698357821953328	consistency	2.1720597743988037	ClusTCR
0.23266866411819404	0.23266866411819404	retention	16.440048217773438	Greedy
0.5614181438998957	0.35849843587069863	purity	16.440048217773438	Greedy
0.3941684665226782	0.06263498920086392	purity_90	16.440048217773438	Greedy
0.18519290928050053	0.09155370177267988	consistency	16.440048217773438	Greedy
0.23210042359747907	0.23210042359747907	retention	2.336125135421753	ClusTCR
0.5834378920953576	0.36553743203680467	purity	2.336125135421753	ClusTCR
0.38645833333333335	0.06875	purity_90	2.336125135421753	ClusTCR
