actual	baseline	metrics	method	n	t
0.20782122905027933	0.11396648044692738	consistency	MCL	6900	1.3505446910858154
0.12812176740062065	0.12812176740062065	retention	Two-step	6900	1.3602933883666992
0.6279329608938548	0.42681564245810055	purity	Two-step	6900	1.3602933883666992
0.30851063829787234	0.06382978723404255	purity_90	Two-step	6900	1.3602933883666992
0.20782122905027933	0.10949720670391061	consistency	Two-step	6900	1.3602933883666992
1.0215995329830707	1.0215995329830707	retention	Faiss	7000	0.08822202682495117
0.3344226579520697	0.3344226579520697	purity	Faiss	7000	0.08822202682495117
0.0	0.0	purity_90	Faiss	7000	0.08822202682495117
0.3344226579520697	0.3344226579520697	consistency	Faiss	7000	0.08822202682495117
0.1284296555750146	0.1284296555750146	retention	MCL	7000	1.351511001586914
0.6166484118291348	0.4304490690032859	purity	MCL	7000	1.351511001586914
0.3132075471698113	0.09056603773584905	purity_90	MCL	7000	1.351511001586914
0.18400876232201532	0.10295728368017525	consistency	MCL	7000	1.351511001586914
0.1284296555750146	0.1284296555750146	retention	Two-step	7000	1.3009686470031738
0.6166484118291348	0.4370208105147864	purity	Two-step	7000	1.3009686470031738
0.3132075471698113	0.07924528301886792	purity_90	Two-step	7000	1.3009686470031738
0.18400876232201532	0.12048192771084337	consistency	Two-step	7000	1.3009686470031738
1.0211419531137638	1.0211419531137638	retention	Faiss	7100	0.0981130599975586
0.3367840817424039	0.3367840817424039	purity	Faiss	7100	0.0981130599975586
0.0	0.0	purity_90	Faiss	7100	0.0981130599975586
0.3367840817424039	0.3367840817424039	consistency	Faiss	7100	0.0981130599975586
0.1305911117503236	0.1305911117503236	retention	MCL	7100	1.3399848937988281
0.6371398078975453	0.4375667022411953	purity	MCL	7100	1.3399848937988281
0.34507042253521125	0.056338028169014086	purity_90	MCL	7100	1.3399848937988281
0.18036286019210246	0.10992529348986126	consistency	MCL	7100	1.3399848937988281
0.1305911117503236	0.1305911117503236	retention	Two-step	7100	1.314833164215088
0.6371398078975453	0.4343649946638207	purity	Two-step	7100	1.314833164215088
0.34507042253521125	0.06338028169014084	purity_90	Two-step	7100	1.314833164215088
0.18036286019210246	0.09925293489861259	consistency	Two-step	7100	1.314833164215088
1.0228725671260122	1.0228725671260122	retention	Faiss	7200	0.0922553539276123
0.3222748815165877	0.3222748815165877	purity	Faiss	7200	0.0922553539276123
0.0	0.0	purity_90	Faiss	7200	0.0922553539276123
0.3222748815165877	0.3222748815165877	consistency	Faiss	7200	0.0922553539276123
0.12288677368944452	0.12288677368944452	retention	MCL	7200	1.2541089057922363
0.6164994425863991	0.431438127090301	purity	MCL	7200	1.2541089057922363
0.29118773946360155	0.07662835249042145	purity_90	MCL	7200	1.2541089057922363
0.20178372352285395	0.11259754738015608	consistency	MCL	7200	1.2541089057922363
0.12288677368944452	0.12288677368944452	retention	Two-step	7200	1.3579118251800537
0.6164994425863991	0.42028985507246375	purity	Two-step	7200	1.3579118251800537
0.29118773946360155	0.07662835249042145	purity_90	Two-step	7200	1.3579118251800537
0.20178372352285395	0.10367892976588629	consistency	Two-step	7200	1.3579118251800537
1.019980438731312	1.019980438731312	retention	Faiss	7300	0.09359455108642578
0.3325898714248229	0.3325898714248229	purity	Faiss	7300	0.09359455108642578
0.0	0.0	purity_90	Faiss	7300	0.09359455108642578
0.3325898714248229	0.3325898714248229	consistency	Faiss	7300	0.09359455108642578
0.1344138605560989	0.1344138605560989	retention	MCL	7300	1.388610601425171
0.6058467741935484	0.4274193548387097	purity	MCL	7300	1.388610601425171
0.36428571428571427	0.08214285714285714	purity_90	MCL	7300	1.388610601425171
0.18951612903225806	0.11794354838709678	consistency	MCL	7300	1.388610601425171
0.1344138605560989	0.1344138605560989	retention	Two-step	7300	1.3811407089233398
0.6058467741935484	0.4264112903225806	purity	Two-step	7300	1.3811407089233398
0.36428571428571427	0.08928571428571429	purity_90	Two-step	7300	1.3811407089233398
0.18951612903225806	0.10786290322580645	consistency	Two-step	7300	1.3811407089233398
1.022099447513812	1.022099447513812	retention	Faiss	7400	0.09026432037353516
0.3203285420944558	0.3203285420944558	purity	Faiss	7400	0.09026432037353516
0.0	0.0	purity_90	Faiss	7400	0.09026432037353516
0.3203285420944558	0.3203285420944558	consistency	Faiss	7400	0.09026432037353516
0.1425414364640884	0.1425414364640884	retention	MCL	7400	1.5402259826660156
0.6308411214953271	0.42336448598130844	purity	MCL	7400	1.5402259826660156
0.3706070287539936	0.07028753993610223	purity_90	MCL	7400	1.5402259826660156
0.17943925233644858	0.10093457943925234	consistency	MCL	7400	1.5402259826660156
0.1425414364640884	0.1425414364640884	retention	Two-step	7400	1.4886512756347656
0.6308411214953271	0.42710280373831777	purity	Two-step	7400	1.4886512756347656
0.3706070287539936	0.0926517571884984	purity_90	Two-step	7400	1.4886512756347656
0.17943925233644858	0.1	consistency	Two-step	7400	1.4886512756347656
1.0180534817429077	1.0180534817429077	retention	Faiss	7500	0.09155130386352539
0.3374295954941116	0.3374295954941116	purity	Faiss	7500	0.09155130386352539
0.0	0.0	purity_90	Faiss	7500	0.09155130386352539
0.3374295954941116	0.3374295954941116	consistency	Faiss	7500	0.09155130386352539
0.13940545676666213	0.13940545676666213	retention	MCL	7500	1.5823609828948975
0.630188679245283	0.44150943396226416	purity	MCL	7500	1.5823609828948975
0.33636363636363636	0.08484848484848485	purity_90	MCL	7500	1.5823609828948975
0.16226415094339622	0.09905660377358491	consistency	MCL	7500	1.5823609828948975
0.13940545676666213	0.13940545676666213	retention	Two-step	7500	1.5709617137908936
0.630188679245283	0.4320754716981132	purity	Two-step	7500	1.5709617137908936
0.33636363636363636	0.07878787878787878	purity_90	Two-step	7500	1.5709617137908936
0.16226415094339622	0.09905660377358491	consistency	Two-step	7500	1.5709617137908936
1.021642693910472	1.021642693910472	retention	Faiss	7600	0.09052658081054688
0.33483483483483484	0.33483483483483484	purity	Faiss	7600	0.09052658081054688
0.0	0.0	purity_90	Faiss	7600	0.09052658081054688
0.33483483483483484	0.33483483483483484	consistency	Faiss	7600	0.09052658081054688
0.14208899045570642	0.14208899045570642	retention	MCL	7600	1.5097129344940186
0.6078971533516988	0.40955004591368227	purity	MCL	7600	1.5097129344940186
0.34796238244514105	0.06269592476489028	purity_90	MCL	7600	1.5097129344940186
0.16988062442607896	0.10101010101010101	consistency	MCL	7600	1.5097129344940186
0.14208899045570642	0.14208899045570642	retention	Two-step	7600	1.5056438446044922
0.6078971533516988	0.41414141414141414	purity	Two-step	7600	1.5056438446044922
0.34796238244514105	0.07210031347962383	purity_90	Two-step	7600	1.5056438446044922
0.16988062442607896	0.10284664830119375	consistency	Two-step	7600	1.5056438446044922
1.0227121795723204	1.0227121795723204	retention	Faiss	7700	0.09536862373352051
0.3359644795263937	0.3359644795263937	purity	Faiss	7700	0.09536862373352051
0.0	0.0	purity_90	Faiss	7700	0.09536862373352051
0.3359644795263937	0.3359644795263937	consistency	Faiss	7700	0.09536862373352051
0.13175720547217426	0.13175720547217426	retention	MCL	7700	1.5481257438659668
0.6344086021505376	0.44379276637341153	purity	MCL	7700	1.5481257438659668
0.359375	0.090625	purity_90	MCL	7700	1.5481257438659668
0.15933528836754643	0.09970674486803519	consistency	MCL	7700	1.5481257438659668
0.13175720547217426	0.13175720547217426	retention	Two-step	7700	1.5910439491271973
0.6344086021505376	0.4525904203323558	purity	Two-step	7700	1.5910439491271973
0.359375	0.08125	purity_90	Two-step	7700	1.5910439491271973
0.15933528836754643	0.09872922776148582	consistency	Two-step	7700	1.5910439491271973
1.0214772132006287	1.0214772132006287	retention	Faiss	7800	0.09640192985534668
0.3343115676204451	0.3343115676204451	purity	Faiss	7800	0.09640192985534668
0.0	0.0	purity_90	Faiss	7800	0.09640192985534668
0.3343115676204451	0.3343115676204451	consistency	Faiss	7800	0.09640192985534668
0.13161341016238867	0.13161341016238867	retention	MCL	7800	1.5247087478637695
0.6324376199616123	0.42514395393474086	purity	MCL	7800	1.5247087478637695
0.3279742765273312	0.0932475884244373	purity_90	MCL	7800	1.5247087478637695
0.190978886756238	0.10556621880998081	consistency	MCL	7800	1.5247087478637695
0.13161341016238867	0.13161341016238867	retention	Two-step	7800	1.5365972518920898
0.6324376199616123	0.42706333973128596	purity	Two-step	7800	1.5365972518920898
0.3279742765273312	0.05787781350482315	purity_90	Two-step	7800	1.5365972518920898
0.190978886756238	0.11420345489443379	consistency	Two-step	7800	1.5365972518920898
1.023581238662866	1.023581238662866	retention	Faiss	7900	0.09555482864379883
0.3374579529072561	0.3374579529072561	purity	Faiss	7900	0.09555482864379883
0.0	0.0	purity_90	Faiss	7900	0.09555482864379883
0.3374579529072561	0.3374579529072561	consistency	Faiss	7900	0.09555482864379883
0.1462814200570096	0.1462814200570096	retention	MCL	7900	1.6824662685394287
0.6427350427350428	0.4307692307692308	purity	MCL	7900	1.6824662685394287
0.3480825958702065	0.09144542772861357	purity_90	MCL	7900	1.6824662685394287
0.18803418803418803	0.10256410256410256	consistency	MCL	7900	1.6824662685394287
0.1462814200570096	0.1462814200570096	retention	Two-step	7900	1.6818315982818604
0.6427350427350428	0.42991452991452994	purity	Two-step	7900	1.6818315982818604
0.3480825958702065	0.08849557522123894	purity_90	Two-step	7900	1.6818315982818604
0.18803418803418803	0.10683760683760683	consistency	Two-step	7900	1.6818315982818604
1.0235414534288638	1.0235414534288638	retention	Faiss	8000	0.09647560119628906
0.3243948742287613	0.3243948742287613	purity	Faiss	8000	0.09647560119628906
0.0	0.0	purity_90	Faiss	8000	0.09647560119628906
0.3243948742287613	0.3243948742287613	consistency	Faiss	8000	0.09647560119628906
0.13267656090071647	0.13267656090071647	retention	MCL	8000	1.5762372016906738
0.6373831775700934	0.4205607476635514	purity	MCL	8000	1.5762372016906738
0.38485804416403785	0.0473186119873817	purity_90	MCL	8000	1.5762372016906738
0.17943925233644858	0.102803738317757	consistency	MCL	8000	1.5762372016906738
0.13267656090071647	0.13267656090071647	retention	Two-step	8000	1.5158395767211914
0.6373831775700934	0.4289719626168224	purity	Two-step	8000	1.5158395767211914
0.38485804416403785	0.06309148264984227	purity_90	Two-step	8000	1.5158395767211914
0.17943925233644858	0.09906542056074766	consistency	Two-step	8000	1.5158395767211914
1.0254462590201292	1.0254462590201292	retention	Faiss	8100	0.09686589241027832
0.33624708624708627	0.33624708624708627	purity	Faiss	8100	0.09686589241027832
0.0	0.0	purity_90	Faiss	8100	0.09686589241027832
0.33624708624708627	0.33624708624708627	consistency	Faiss	8100	0.09686589241027832
0.14976579313837193	0.14976579313837193	retention	MCL	8100	1.6834604740142822
0.6058631921824105	0.42671009771986973	purity	MCL	8100	1.6834604740142822
0.3515151515151515	0.08181818181818182	purity_90	MCL	8100	1.6834604740142822
0.18322475570032573	0.10993485342019543	consistency	MCL	8100	1.6834604740142822
0.14976579313837193	0.14976579313837193	retention	Two-step	8100	1.626530408859253
0.6058631921824105	0.41368078175895767	purity	Two-step	8100	1.626530408859253
0.3515151515151515	0.09393939393939393	purity_90	Two-step	8100	1.626530408859253
0.18322475570032573	0.09771986970684039	consistency	Two-step	8100	1.626530408859253
1.023081721771678	1.023081721771678	retention	Faiss	8200	0.09450268745422363
0.3312819321876451	0.3312819321876451	purity	Faiss	8200	0.09450268745422363
0.0	0.0	purity_90	Faiss	8200	0.09450268745422363
0.3312819321876451	0.3312819321876451	consistency	Faiss	8200	0.09450268745422363
0.14635059263880223	0.14635059263880223	retention	MCL	8200	1.7055609226226807
0.6143092105263158	0.42598684210526316	purity	MCL	8200	1.7055609226226807
0.35127478753541075	0.09348441926345609	purity_90	MCL	8200	1.7055609226226807
0.17351973684210525	0.09786184210526316	consistency	MCL	8200	1.7055609226226807
0.14635059263880223	0.14635059263880223	retention	Two-step	8200	1.7197227478027344
0.6143092105263158	0.42269736842105265	purity	Two-step	8200	1.7197227478027344
0.35127478753541075	0.0679886685552408	purity_90	Two-step	8200	1.7197227478027344
0.17351973684210525	0.09950657894736842	consistency	Two-step	8200	1.7197227478027344
1.0246913580246915	1.0246913580246915	retention	Faiss	8300	0.0936729907989502
0.3221843003412969	0.3221843003412969	purity	Faiss	8300	0.0936729907989502
0.0	0.0	purity_90	Faiss	8300	0.0936729907989502
0.3221843003412969	0.3221843003412969	consistency	Faiss	8300	0.0936729907989502
0.1482716049382716	0.1482716049382716	retention	MCL	8300	1.7369530200958252
0.6228070175438597	0.4130781499202552	purity	MCL	8300	1.7369530200958252
0.34564643799472294	0.052770448548812667	purity_90	MCL	8300	1.7369530200958252
0.1634768740031898	0.09011164274322168	consistency	MCL	8300	1.7369530200958252
0.1482716049382716	0.1482716049382716	retention	Two-step	8300	1.7543416023254395
0.6228070175438597	0.4226475279106858	purity	Two-step	8300	1.7543416023254395
0.34564643799472294	0.079155672823219	purity_90	Two-step	8300	1.7543416023254395
0.1634768740031898	0.09330143540669857	consistency	Two-step	8300	1.7543416023254395
1.0247651579846284	1.0247651579846284	retention	Faiss	8400	0.09437108039855957
0.33562415502478593	0.33562415502478593	purity	Faiss	8400	0.09437108039855957
0.0	0.0	purity_90	Faiss	8400	0.09437108039855957
0.33562415502478593	0.33562415502478593	consistency	Faiss	8400	0.09437108039855957
0.14968891057704037	0.14968891057704037	retention	MCL	8400	1.8170206546783447
0.6435331230283912	0.4242902208201893	purity	MCL	8400	1.8170206546783447
0.36772486772486773	0.07142857142857142	purity_90	MCL	8400	1.8170206546783447
0.16246056782334384	0.08438485804416404	consistency	MCL	8400	1.8170206546783447
0.14968891057704037	0.14968891057704037	retention	Two-step	8400	1.746919870376587
0.6435331230283912	0.43454258675078866	purity	Two-step	8400	1.746919870376587
0.36772486772486773	0.07936507936507936	purity_90	Two-step	8400	1.746919870376587
0.16246056782334384	0.09227129337539432	consistency	Two-step	8400	1.746919870376587
1.0236030828516378	1.0236030828516378	retention	Faiss	8500	0.09589266777038574
0.34177638919883957	0.34177638919883957	purity	Faiss	8500	0.09589266777038574
0.0	0.0	purity_90	Faiss	8500	0.09589266777038574
0.34177638919883957	0.34177638919883957	consistency	Faiss	8500	0.09589266777038574
0.14836223506743737	0.14836223506743737	retention	MCL	8500	1.7356483936309814
0.6315378610460578	0.41842310694769713	purity	MCL	8500	1.7356483936309814
0.351123595505618	0.06741573033707865	purity_90	MCL	8500	1.7356483936309814
0.17330210772833723	0.0936768149882904	consistency	MCL	8500	1.7356483936309814
0.14836223506743737	0.14836223506743737	retention	Two-step	8500	1.7672624588012695
0.6315378610460578	0.419984387197502	purity	Two-step	8500	1.7672624588012695
0.351123595505618	0.06179775280898876	purity_90	Two-step	8500	1.7672624588012695
0.17330210772833723	0.09211553473848556	consistency	Two-step	8500	1.7672624588012695
1.0288311999042947	1.0288311999042947	retention	Faiss	8600	0.0916283130645752
0.3285277413717781	0.3285277413717781	purity	Faiss	8600	0.0916283130645752
0.0	0.0	purity_90	Faiss	8600	0.0916283130645752
0.3285277413717781	0.3285277413717781	consistency	Faiss	8600	0.0916283130645752
0.13817442277784425	0.13817442277784425	retention	MCL	8600	1.7536735534667969
0.6271604938271605	0.42304526748971194	purity	MCL	8600	1.7536735534667969
0.3178082191780822	0.06027397260273973	purity_90	MCL	8600	1.7536735534667969
0.17530864197530865	0.09300411522633745	consistency	MCL	8600	1.7536735534667969
0.13817442277784425	0.13817442277784425	retention	Two-step	8600	1.7439837455749512
0.6271604938271605	0.4271604938271605	purity	Two-step	8600	1.7439837455749512
0.3178082191780822	0.057534246575342465	purity_90	Two-step	8600	1.7439837455749512
0.17530864197530865	0.09958847736625515	consistency	Two-step	8600	1.7439837455749512
1.024131842260153	1.024131842260153	retention	Faiss	8700	0.1137239933013916
0.3314802703291912	0.3314802703291912	purity	Faiss	8700	0.1137239933013916
0.0	0.0	purity_90	Faiss	8700	0.1137239933013916
0.3314802703291912	0.3314802703291912	consistency	Faiss	8700	0.1137239933013916
0.14490876986462625	0.14490876986462625	retention	MCL	8700	1.7578065395355225
0.622257053291536	0.4122257053291536	purity	MCL	8700	1.7578065395355225
0.35714285714285715	0.07692307692307693	purity_90	MCL	8700	1.7578065395355225
0.1669278996865204	0.10188087774294671	consistency	MCL	8700	1.7578065395355225
0.14490876986462625	0.14490876986462625	retention	Two-step	8700	1.7119438648223877
0.622257053291536	0.414576802507837	purity	Two-step	8700	1.7119438648223877
0.35714285714285715	0.08241758241758242	purity_90	Two-step	8700	1.7119438648223877
0.1669278996865204	0.09952978056426333	consistency	Two-step	8700	1.7119438648223877
1.0236128882168198	1.0236128882168198	retention	Faiss	8800	0.09368300437927246
0.3363911072739046	0.3363911072739046	purity	Faiss	8800	0.09368300437927246
0.0	0.0	purity_90	Faiss	8800	0.09368300437927246
0.3363911072739046	0.3363911072739046	consistency	Faiss	8800	0.09368300437927246
0.14760963126672094	0.14760963126672094	retention	MCL	8800	1.7290527820587158
0.6263482280431433	0.4391371340523883	purity	MCL	8800	1.7290527820587158
0.32020997375328086	0.08923884514435695	purity_90	MCL	8800	1.7290527820587158
0.16563944530046226	0.09476117103235747	consistency	MCL	8800	1.7290527820587158
0.14760963126672094	0.14760963126672094	retention	Two-step	8800	1.7832818031311035
0.6263482280431433	0.4268104776579353	purity	Two-step	8800	1.7832818031311035
0.32020997375328086	0.06036745406824147	purity_90	Two-step	8800	1.7832818031311035
0.16563944530046226	0.09861325115562404	consistency	Two-step	8800	1.7832818031311035
1.0228709343753593	1.0228709343753593	retention	Faiss	8900	0.10575437545776367
0.33258499037844774	0.33258499037844774	purity	Faiss	8900	0.10575437545776367
0.0	0.0	purity_90	Faiss	8900	0.10575437545776367
0.33258499037844774	0.33258499037844774	consistency	Faiss	8900	0.10575437545776367
0.1571083783473164	0.1571083783473164	retention	MCL	8900	1.960484266281128
0.6177715091678421	0.4118476727785614	purity	MCL	8900	1.960484266281128
0.38950276243093923	0.06906077348066299	purity_90	MCL	8900	1.960484266281128
0.17136812411847674	0.09520451339915374	consistency	MCL	8900	1.960484266281128
0.1571083783473164	0.1571083783473164	retention	Two-step	8900	1.7335054874420166
0.6177715091678421	0.40479548660084624	purity	Two-step	8900	1.7335054874420166
0.38950276243093923	0.06906077348066299	purity_90	Two-step	8900	1.7335054874420166
0.17136812411847674	0.0930888575458392	consistency	Two-step	8900	1.7335054874420166
1.0255241567912488	1.0255241567912488	retention	Faiss	9000	0.09056258201599121
0.33354258213015275	0.33354258213015275	purity	Faiss	9000	0.09056258201599121
0.0	0.0	purity_90	Faiss	9000	0.09056258201599121
0.33354258213015275	0.33354258213015275	consistency	Faiss	9000	0.09056258201599121
0.16226071103008205	0.16226071103008205	retention	MCL	9000	1.971649408340454
0.6225523295070898	0.4240378122889939	purity	MCL	9000	1.971649408340454
0.3544600938967136	0.08450704225352113	purity_90	MCL	9000	1.971649408340454
0.17353139770425388	0.09047940580688724	consistency	MCL	9000	1.971649408340454
0.16226071103008205	0.16226071103008205	retention	Two-step	9000	1.9833142757415771
0.6225523295070898	0.41931127616475355	purity	Two-step	9000	1.9833142757415771
0.3544600938967136	0.09154929577464789	purity_90	Two-step	9000	1.9833142757415771
0.17353139770425388	0.08912896691424713	consistency	Two-step	9000	1.9833142757415771
1.0261614794767704	1.0261614794767704	retention	Faiss	9100	0.10469865798950195
0.3355018587360595	0.3355018587360595	purity	Faiss	9100	0.10469865798950195
0.0	0.0	purity_90	Faiss	9100	0.10469865798950195
0.3355018587360595	0.3355018587360595	consistency	Faiss	9100	0.10469865798950195
0.15178168696436625	0.15178168696436625	retention	MCL	9100	1.8873798847198486
0.6088825214899714	0.414756446991404	purity	MCL	9100	1.8873798847198486
0.35768261964735515	0.07808564231738035	purity_90	MCL	9100	1.8873798847198486
0.15544412607449856	0.09455587392550144	consistency	MCL	9100	1.8873798847198486
0.15178168696436625	0.15178168696436625	retention	Two-step	9100	1.9581663608551025
0.6088825214899714	0.43123209169054444	purity	Two-step	9100	1.9581663608551025
0.35768261964735515	0.08816120906801007	purity_90	Two-step	9100	1.9581663608551025
0.15544412607449856	0.09097421203438395	consistency	Two-step	9100	1.9581663608551025
1.027473754746482	1.027473754746482	retention	Faiss	9200	0.09988641738891602
0.3287810843864655	0.3287810843864655	purity	Faiss	9200	0.09988641738891602
0.0	0.0	purity_90	Faiss	9200	0.09988641738891602
0.3287810843864655	0.3287810843864655	consistency	Faiss	9200	0.09988641738891602
0.14887201250837614	0.14887201250837614	retention	MCL	9200	1.9834153652191162
0.6097212294496068	0.43102215868477484	purity	MCL	9200	1.9834153652191162
0.30198019801980197	0.07920792079207921	purity_90	MCL	9200	1.9834153652191162
0.1651179413867048	0.09363831308077197	consistency	MCL	9200	1.9834153652191162
0.14887201250837614	0.14887201250837614	retention	Two-step	9200	1.9625329971313477
0.6097212294496068	0.4167262330235883	purity	Two-step	9200	1.9625329971313477
0.30198019801980197	0.07920792079207921	purity_90	Two-step	9200	1.9625329971313477
0.1651179413867048	0.08506075768406005	consistency	Two-step	9200	1.9625329971313477
1.0279650712943518	1.0279650712943518	retention	Faiss	9300	0.11444854736328125
0.33283011272141705	0.33283011272141705	purity	Faiss	9300	0.11444854736328125
0.0	0.0	purity_90	Faiss	9300	0.11444854736328125
0.33283011272141705	0.33283011272141705	consistency	Faiss	9300	0.11444854736328125
0.15132087984967393	0.15132087984967393	retention	MCL	9300	1.8803586959838867
0.6123595505617978	0.40730337078651685	purity	MCL	9300	1.8803586959838867
0.3862433862433862	0.06613756613756613	purity_90	MCL	9300	1.8803586959838867
0.20084269662921347	0.09550561797752809	consistency	MCL	9300	1.8803586959838867
0.15132087984967393	0.15132087984967393	retention	Two-step	9300	1.9017612934112549
0.6123595505617978	0.40941011235955055	purity	Two-step	9300	1.9017612934112549
0.3862433862433862	0.09788359788359788	purity_90	Two-step	9300	1.9017612934112549
0.20084269662921347	0.09831460674157304	consistency	Two-step	9300	1.9017612934112549
1.0263129162572333	1.0263129162572333	retention	Faiss	9400	0.09484529495239258
0.3325306040537829	0.3325306040537829	purity	Faiss	9400	0.09484529495239258
0.0	0.0	purity_90	Faiss	9400	0.09484529495239258
0.3325306040537829	0.3325306040537829	consistency	Faiss	9400	0.09484529495239258
0.15329184408778251	0.15329184408778251	retention	MCL	9400	1.930246353149414
0.624484181568088	0.41815680880330125	purity	MCL	9400	1.930246353149414
0.37346437346437344	0.06388206388206388	purity_90	MCL	9400	1.930246353149414
0.17881705639614856	0.10385144429160935	consistency	MCL	9400	1.930246353149414
0.15329184408778251	0.15329184408778251	retention	Two-step	9400	1.9440877437591553
0.624484181568088	0.4126547455295736	purity	Two-step	9400	1.9440877437591553
0.37346437346437344	0.07862407862407862	purity_90	Two-step	9400	1.9440877437591553
0.17881705639614856	0.09628610729023383	consistency	Two-step	9400	1.9440877437591553
1.0276936391172653	1.0276936391172653	retention	Faiss	9500	0.09569096565246582
0.33055885850178357	0.33055885850178357	purity	Faiss	9500	0.09569096565246582
0.0	0.0	purity_90	Faiss	9500	0.09569096565246582
0.33055885850178357	0.33055885850178357	consistency	Faiss	9500	0.09569096565246582
0.16183470359151883	0.16183470359151883	retention	MCL	9500	1.995866298675537
0.6233183856502242	0.40935297885970534	purity	MCL	9500	1.995866298675537
0.3608490566037736	0.049528301886792456	purity_90	MCL	9500	1.995866298675537
0.16784112748238308	0.08327994875080078	consistency	MCL	9500	1.995866298675537
0.16183470359151883	0.16183470359151883	retention	Two-step	9500	1.9911787509918213
0.6233183856502242	0.40038436899423446	purity	Two-step	9500	1.9911787509918213
0.3608490566037736	0.04009433962264151	purity_90	Two-step	9500	1.9911787509918213
0.16784112748238308	0.0877642536835362	consistency	Two-step	9500	1.9911787509918213
1.027617212588311	1.027617212588311	retention	Faiss	9600	0.10805487632751465
0.32915208090237263	0.32915208090237263	purity	Faiss	9600	0.10805487632751465
0.0	0.0	purity_90	Faiss	9600	0.10805487632751465
0.32915208090237263	0.32915208090237263	consistency	Faiss	9600	0.10805487632751465
0.15093127809890816	0.15093127809890816	retention	MCL	9600	1.915771484375
0.6328337874659401	0.414850136239782	purity	MCL	9600	1.915771484375
0.37532133676092544	0.07197943444730077	purity_90	MCL	9600	1.915771484375
0.1846049046321526	0.09877384196185286	consistency	MCL	9600	1.915771484375
0.15093127809890816	0.15093127809890816	retention	Two-step	9600	2.007835626602173
0.6328337874659401	0.4032697547683924	purity	Two-step	9600	2.007835626602173
0.37532133676092544	0.07969151670951156	purity_90	Two-step	9600	2.007835626602173
0.1846049046321526	0.09809264305177112	consistency	Two-step	9600	2.007835626602173
1.026998411858126	1.026998411858126	retention	Faiss	9700	0.10088610649108887
0.33233184725722037	0.33233184725722037	purity	Faiss	9700	0.10088610649108887
0.0	0.0	purity_90	Faiss	9700	0.10088610649108887
0.33233184725722037	0.33233184725722037	consistency	Faiss	9700	0.10088610649108887
0.1514028586553732	0.1514028586553732	retention	MCL	9700	1.9559626579284668
0.6010745466756212	0.4271323035594359	purity	MCL	9700	1.9559626579284668
0.32	0.095	purity_90	MCL	9700	1.9559626579284668
0.16789791806581597	0.09469442578912021	consistency	MCL	9700	1.9559626579284668
0.1514028586553732	0.1514028586553732	retention	Two-step	9700	1.9505579471588135
0.6010745466756212	0.42847548690396237	purity	Two-step	9700	1.9505579471588135
0.32	0.1	purity_90	Two-step	9700	1.9505579471588135
0.16789791806581597	0.09536601746138348	consistency	Two-step	9700	1.9505579471588135
1.0279001468428781	1.0279001468428781	retention	Faiss	9800	0.09635758399963379
0.33390705679862304	0.33390705679862304	purity	Faiss	9800	0.09635758399963379
0.0	0.0	purity_90	Faiss	9800	0.09635758399963379
0.33390705679862304	0.33390705679862304	consistency	Faiss	9800	0.09635758399963379
0.15470946087686177	0.15470946087686177	retention	MCL	9800	2.061835527420044
0.6040181464679196	0.4141283214517174	purity	MCL	9800	2.061835527420044
0.34651162790697676	0.06511627906976744	purity_90	MCL	9800	2.061835527420044
0.152300712896954	0.09138042773817238	consistency	MCL	9800	2.061835527420044
0.15470946087686177	0.15470946087686177	retention	Two-step	9800	2.0653891563415527
0.6040181464679196	0.4031108230719378	purity	Two-step	9800	2.0653891563415527
0.34651162790697676	0.07906976744186046	purity_90	Two-step	9800	2.0653891563415527
0.152300712896954	0.08878807517822424	consistency	Two-step	9800	2.0653891563415527
1.027503892060197	1.027503892060197	retention	Faiss	9900	0.10093402862548828
0.32657487740475294	0.32657487740475294	purity	Faiss	9900	0.10093402862548828
0.0	0.0	purity_90	Faiss	9900	0.10093402862548828
0.32657487740475294	0.32657487740475294	consistency	Faiss	9900	0.10093402862548828
0.1623248572911261	0.1623248572911261	retention	MCL	9900	2.1369383335113525
0.6167076167076168	0.40663390663390664	purity	MCL	9900	2.1369383335113525
0.34831460674157305	0.09213483146067415	purity_90	MCL	9900	2.1369383335113525
0.16154791154791154	0.08169533169533169	consistency	MCL	9900	2.1369383335113525
0.1623248572911261	0.1623248572911261	retention	Two-step	9900	2.1550209522247314
0.6167076167076168	0.40724815724815727	purity	Two-step	9900	2.1550209522247314
0.34831460674157305	0.0651685393258427	purity_90	Two-step	9900	2.1550209522247314
0.16154791154791154	0.08476658476658476	consistency	Two-step	9900	2.1550209522247314
1.0294420424130122	1.0294420424130122	retention	Faiss	10000	0.10736560821533203
0.3258112644535621	0.3258112644535621	purity	Faiss	10000	0.10736560821533203
0.0	0.0	purity_90	Faiss	10000	0.10736560821533203
0.23535994032077584	0.23237597911227154	consistency	Faiss	10000	0.10736560821533203
0.15523985999588225	0.15523985999588225	retention	MCL	10000	1.9522716999053955
0.6144578313253012	0.40012682308180086	purity	MCL	10000	1.9522716999053955
0.3470873786407767	0.0703883495145631	purity_90	MCL	10000	1.9522716999053955
0.1781864299302473	0.0963855421686747	consistency	MCL	10000	1.9522716999053955
0.1531809759110562	0.1531809759110562	retention	Two-step	10000	1.9662225246429443
0.6186495176848874	0.39807073954983924	purity	Two-step	10000	1.9662225246429443
