avg_cluster_size	purity	t	combo
710	0.49141647570590746	2.1876065731048584	ba + he + z
715	0.5087971414145337	2.215336799621582	ba + he + z
720	0.5087971414145337	2.12076473236084	ba + he + z
725	0.5087971414145337	2.167466163635254	ba + he + z
730	0.5087971414145337	2.2354440689086914	ba + he + z
735	0.5009709869110964	2.2237770557403564	ba + he + z
740	0.5009709869110964	2.2292323112487793	ba + he + z
745	0.5009709869110964	2.2142317295074463	ba + he + z
750	0.5009709869110964	2.211808681488037	ba + he + z
755	0.48193964345360624	2.10714054107666	ba + he + z
760	0.48193964345360624	2.1173348426818848	ba + he + z
765	0.48193964345360624	2.1016180515289307	ba + he + z
770	0.48193964345360624	2.1455166339874268	ba + he + z
775	0.49813570513069483	2.1203343868255615	ba + he + z
780	0.49813570513069483	2.1657755374908447	ba + he + z
785	0.49813570513069483	2.228722333908081	ba + he + z
790	0.49813570513069483	2.315020799636841	ba + he + z
795	0.495902435235173	2.11972975730896	ba + he + z
800	0.495902435235173	2.108877182006836	ba + he + z
805	0.495902435235173	2.131369113922119	ba + he + z
810	0.495902435235173	2.136000156402588	ba + he + z
815	0.495902435235173	2.166917085647583	ba + he + z
820	0.4859789490037674	2.2412538528442383	ba + he + z
825	0.4859789490037674	2.2134485244750977	ba + he + z
830	0.4859789490037674	2.101590633392334	ba + he + z
835	0.4859789490037674	2.1032090187072754	ba + he + z
840	0.4859789490037674	2.110966444015503	ba + he + z
845	0.49347496795743195	2.2110602855682373	ba + he + z
850	0.49347496795743195	2.218096971511841	ba + he + z
855	0.49347496795743195	2.1661572456359863	ba + he + z
860	0.49347496795743195	2.110905647277832	ba + he + z
865	0.49347496795743195	2.1604244709014893	ba + he + z
870	0.4872994912028586	2.2443249225616455	ba + he + z
875	0.4872994912028586	2.316002130508423	ba + he + z
880	0.4872994912028586	2.1146390438079834	ba + he + z
885	0.4872994912028586	2.152765989303589	ba + he + z
890	0.4872994912028586	2.1671409606933594	ba + he + z
895	0.5091661164407504	2.1430952548980713	ba + he + z
900	0.5091661164407504	2.269228219985962	ba + he + z
905	0.5091661164407504	2.126297950744629	ba + he + z
910	0.5091661164407504	2.1933624744415283	ba + he + z
915	0.5091661164407504	2.1243388652801514	ba + he + z
920	0.5091661164407504	2.1257002353668213	ba + he + z
925	0.48100749601895365	2.13388729095459	ba + he + z
930	0.48100749601895365	2.31636118888855	ba + he + z
935	0.48100749601895365	2.11225962638855	ba + he + z
940	0.48100749601895365	2.120546579360962	ba + he + z
945	0.48100749601895365	2.1126856803894043	ba + he + z
950	0.48100749601895365	2.1418352127075195	ba + he + z
955	0.4740163902590593	2.145660400390625	ba + he + z
960	0.4740163902590593	2.1467058658599854	ba + he + z
965	0.4740163902590593	2.1128735542297363	ba + he + z
970	0.4740163902590593	2.116490125656128	ba + he + z
975	0.4740163902590593	2.132413625717163	ba + he + z
980	0.4740163902590593	2.1199028491973877	ba + he + z
985	0.4740163902590593	2.1194982528686523	ba + he + z
990	0.4856099739775508	2.1280229091644287	ba + he + z
995	0.4856099739775508	2.1343538761138916	ba + he + z
1000	0.4856099739775508	2.1356732845306396	ba + he + z
205	0.5315376548724123	2.618438720703125	ba + he + hy + z
210	0.5319454693750728	2.730029582977295	ba + he + hy + z
215	0.5295956810502195	2.775719165802002	ba + he + hy + z
220	0.5410727463393793	2.819464921951294	ba + he + hy + z
225	0.5409173884336039	2.7666406631469727	ba + he + hy + z
230	0.5278284848720239	2.7507171630859375	ba + he + hy + z
235	0.5279255835631336	2.7539992332458496	ba + he + hy + z
240	0.5266050413640424	2.7522149085998535	ba + he + hy + z
245	0.5179244183788403	2.702683687210083	ba + he + hy + z
250	0.5186429486930516	2.5707340240478516	ba + he + hy + z
255	0.5167592340855245	2.563821792602539	ba + he + hy + z
260	0.5313240377519711	2.5872905254364014	ba + he + hy + z
265	0.525090301782732	2.7195401191711426	ba + he + hy + z
270	0.5357323183283489	2.782414436340332	ba + he + hy + z
275	0.5355963801607955	2.781325101852417	ba + he + hy + z
280	0.5314405561813027	2.7622644901275635	ba + he + hy + z
285	0.5199634908921428	2.759246349334717	ba + he + hy + z
290	0.5332077523594982	2.7467355728149414	ba + he + hy + z
295	0.5170699498970754	2.7155754566192627	ba + he + hy + z
300	0.5115741639802696	2.731806993484497	ba + he + hy + z
305	0.5220608226201111	2.730928659439087	ba + he + hy + z
310	0.5202936264419156	2.70306396484375	ba + he + hy + z
315	0.5320814075426263	2.7336692810058594	ba + he + hy + z
320	0.5111080902629432	2.5470073223114014	ba + he + hy + z
325	0.5239251174894163	2.5975756645202637	ba + he + hy + z
330	0.5144094457606712	2.660353660583496	ba + he + hy + z
335	0.5228376121489883	2.6894218921661377	ba + he + hy + z
340	0.5221579213112207	2.618485450744629	ba + he + hy + z
345	0.521788946285004	2.558286190032959	ba + he + hy + z
350	0.513632656231794	2.537416934967041	ba + he + hy + z
355	0.5166815551326368	2.5524096488952637	ba + he + hy + z
360	0.5180215170699499	2.5663788318634033	ba + he + hy + z
365	0.51852643026372	2.6346960067749023	ba + he + hy + z
370	0.4929700547636618	2.662867307662964	ba + he + hy + z
375	0.5180797762846157	2.7288429737091064	ba + he + hy + z
380	0.514739581310444	2.510010004043579	ba + he + hy + z
385	0.5181768749757253	2.7483482360839844	ba + he + hy + z
390	0.5096127704198548	2.52742338180542	ba + he + hy + z
395	0.5178273196877307	2.512291193008423	ba + he + hy + z
400	0.5139239523051229	2.5439281463623047	ba + he + hy + z
405	0.5166232959179711	2.6260669231414795	ba + he + hy + z
410	0.5015729987959763	2.726196050643921	ba + he + hy + z
415	0.5216918475938944	2.7203733921051025	ba + he + hy + z
420	0.5216918475938944	2.659489154815674	ba + he + hy + z
425	0.5189730842428244	2.528268814086914	ba + he + hy + z
430	0.5206626014681323	2.5112478733062744	ba + he + hy + z
435	0.5102536217811784	2.5574512481689453	ba + he + hy + z
440	0.5034372936652813	2.577970027923584	ba + he + hy + z
445	0.5034372936652813	2.636474132537842	ba + he + hy + z
450	0.48862003340194976	2.516818046569824	ba + he + hy + z
455	0.5143123470695615	2.644988536834717	ba + he + hy + z
460	0.5143123470695615	2.6560051441192627	ba + he + hy + z
465	0.5143317668077835	2.676931619644165	ba + he + hy + z
470	0.5105060783780635	2.6565911769866943	ba + he + hy + z
475	0.5105060783780635	2.650225877761841	ba + he + hy + z
480	0.5078455742416592	2.6909196376800537	ba + he + hy + z
485	0.5129529653940265	2.734035015106201	ba + he + hy + z
490	0.5129529653940265	2.5013315677642822	ba + he + hy + z
495	0.5164873577504175	2.507983922958374	ba + he + hy + z
500	0.5164873577504175	2.5157368183135986	ba + he + hy + z
505	0.5145648036664465	2.5629303455352783	ba + he + hy + z
510	0.5145648036664465	2.6796011924743652	ba + he + hy + z
515	0.5077290558123276	2.5172393321990967	ba + he + hy + z
520	0.5035538120946129	2.643669843673706	ba + he + hy + z
525	0.5035538120946129	2.661505937576294	ba + he + hy + z
530	0.5089719190585311	2.6453073024749756	ba + he + hy + z
535	0.5089719190585311	2.650731325149536	ba + he + hy + z
540	0.5151473958131044	2.654714822769165	ba + he + hy + z
545	0.5151473958131044	2.6808934211730957	ba + he + hy + z
550	0.5088554006291995	2.564190149307251	ba + he + hy + z
555	0.5088554006291995	2.635427236557007	ba + he + hy + z
560	0.5088554006291995	2.6557722091674805	ba + he + hy + z
565	0.5106031770691731	2.6594789028167725	ba + he + hy + z
570	0.5106031770691731	2.6369287967681885	ba + he + hy + z
575	0.5102536217811784	2.6385676860809326	ba + he + hy + z
580	0.5102536217811784	2.6614317893981934	ba + he + hy + z
585	0.5073212413096672	2.5592586994171143	ba + he + hy + z
590	0.5073212413096672	2.669550657272339	ba + he + hy + z
595	0.5073212413096672	2.4907891750335693	ba + he + hy + z
600	0.5029712199479551	2.6201624870300293	ba + he + hy + z
605	0.5029712199479551	2.6322498321533203	ba + he + hy + z
610	0.5023497883248533	2.654594659805298	ba + he + hy + z
615	0.5023497883248533	2.5864157676696777	ba + he + hy + z
620	0.5023497883248533	2.630176305770874	ba + he + hy + z
625	0.5015147395813104	2.6267611980438232	ba + he + hy + z
630	0.5015147395813104	2.6462206840515137	ba + he + hy + z
635	0.5015147395813104	2.6337978839874268	ba + he + hy + z
640	0.5113411271216064	2.6163551807403564	ba + he + hy + z
645	0.5113411271216064	2.6931498050689697	ba + he + hy + z
650	0.5016118382724201	2.473714828491211	ba + he + hy + z
655	0.5016118382724201	2.6115522384643555	ba + he + hy + z
660	0.5016118382724201	2.642937660217285	ba + he + hy + z
665	0.4870858740824174	2.654649257659912	ba + he + hy + z
670	0.4870858740824174	2.633730411529541	ba + he + hy + z
675	0.4870858740824174	2.6597447395324707	ba + he + hy + z
680	0.4870858740824174	2.551635980606079	ba + he + hy + z
685	0.4957470773293976	2.609678030014038	ba + he + hy + z
690	0.4957470773293976	2.621339797973633	ba + he + hy + z
695	0.4957470773293976	2.618898630142212	ba + he + hy + z
700	0.4862314056006525	2.662731885910034	ba + he + hy + z
705	0.4862314056006525	2.636362314224243	ba + he + hy + z
710	0.4862314056006525	2.4747297763824463	ba + he + hy + z
715	0.5079815124092127	2.484095811843872	ba + he + hy + z
720	0.5079815124092127	2.485133409500122	ba + he + hy + z
725	0.5079815124092127	2.500872850418091	ba + he + hy + z
730	0.5079815124092127	2.7052125930786133	ba + he + hy + z
735	0.49910669204179126	2.544290542602539	ba + he + hy + z
740	0.49910669204179126	2.6107778549194336	ba + he + hy + z
745	0.49910669204179126	2.620408773422241	ba + he + hy + z
750	0.49910669204179126	2.623258352279663	ba + he + hy + z
755	0.4886006136637278	2.6328847408294678	ba + he + hy + z
760	0.4886006136637278	2.645843505859375	ba + he + hy + z
765	0.4886006136637278	2.556042194366455	ba + he + hy + z
770	0.4886006136637278	2.534862995147705	ba + he + hy + z
775	0.49766963141336856	2.6314003467559814	ba + he + hy + z
780	0.49766963141336856	2.6082534790039062	ba + he + hy + z
785	0.49766963141336856	2.597878932952881	ba + he + hy + z
790	0.49766963141336856	2.6098694801330566	ba + he + hy + z
795	0.49485376937118886	2.600900173187256	ba + he + hy + z
800	0.49485376937118886	2.5202598571777344	ba + he + hy + z
805	0.49485376937118886	2.6061818599700928	ba + he + hy + z
810	0.49485376937118886	2.6024575233459473	ba + he + hy + z
815	0.49485376937118886	2.6544928550720215	ba + he + hy + z
820	0.47947333669942127	2.657090902328491	ba + he + hy + z
825	0.47947333669942127	2.5342962741851807	ba + he + hy + z
830	0.47947333669942127	2.6011126041412354	ba + he + hy + z
835	0.47947333669942127	2.5964105129241943	ba + he + hy + z
840	0.47947333669942127	2.57932186126709	ba + he + hy + z
845	0.4922515244494504	2.6242642402648926	ba + he + hy + z
850	0.4922515244494504	2.5563547611236572	ba + he + hy + z
855	0.4922515244494504	2.5292141437530518	ba + he + hy + z
860	0.4922515244494504	2.626512050628662	ba + he + hy + z
865	0.4922515244494504	2.609074592590332	ba + he + hy + z
870	0.4829300501029246	2.6105902194976807	ba + he + hy + z
875	0.4829300501029246	2.619877576828003	ba + he + hy + z
880	0.4829300501029246	2.5559844970703125	ba + he + hy + z
885	0.4829300501029246	2.5223708152770996	ba + he + hy + z
890	0.4829300501029246	2.609006881713867	ba + he + hy + z
895	0.5110886705247213	2.5871822834014893	ba + he + hy + z
900	0.5110886705247213	2.642995595932007	ba + he + hy + z
905	0.5110886705247213	2.4836106300354004	ba + he + hy + z
910	0.5110886705247213	2.607914924621582	ba + he + hy + z
915	0.5110886705247213	2.6262640953063965	ba + he + hy + z
920	0.5110886705247213	2.620624303817749	ba + he + hy + z
925	0.48192022371538434	2.6589179039001465	ba + he + hy + z
930	0.48192022371538434	2.6252331733703613	ba + he + hy + z
935	0.48192022371538434	2.541412591934204	ba + he + hy + z
940	0.48192022371538434	2.5949952602386475	ba + he + hy + z
945	0.48192022371538434	2.6128954887390137	ba + he + hy + z
950	0.48192022371538434	2.609619617462158	ba + he + hy + z
955	0.47277352701285585	2.608153820037842	ba + he + hy + z
960	0.47277352701285585	2.611147165298462	ba + he + hy + z
965	0.47277352701285585	2.6067252159118652	ba + he + hy + z
970	0.47277352701285585	2.5896120071411133	ba + he + hy + z
975	0.47277352701285585	2.5013177394866943	ba + he + hy + z
980	0.47277352701285585	2.486849069595337	ba + he + hy + z
985	0.47277352701285585	2.511701822280884	ba + he + hy + z
990	0.487182972773527	2.5029966831207275	ba + he + hy + z
995	0.487182972773527	2.506218194961548	ba + he + hy + z
1000	0.487182972773527	2.4944159984588623	ba + he + hy + z
205	0.5364314289043384	1.8121299743652344	ba + he + hy + ms
210	0.5360818736163436	1.8287885189056396	ba + he + hy + ms
215	0.5339651221501535	1.8535311222076416	ba + he + hy + ms
220	0.53433409717637	2.0225517749786377	ba + he + hy + ms
225	0.5345671340350332	1.8047688007354736	ba + he + hy + ms
230	0.526993436128481	1.9003090858459473	ba + he + hy + ms
235	0.525614634714724	2.109802484512329	ba + he + hy + ms
240	0.5258088320969433	1.75040864944458	ba + he + hy + ms
245	0.5249932030916223	1.7729573249816895	ba + he + hy + ms
250	0.5244494504214083	1.883862018585205	ba + he + hy + ms
255	0.5247213267565153	1.7928481101989746	ba + he + hy + ms
260	0.5349749485376937	1.7443642616271973	ba + he + hy + ms
265	0.5264108439818231	1.7463080883026123	ba + he + hy + ms
270	0.5250126228298443	1.7377560138702393	ba + he + hy + ms
275	0.5289742494271177	1.7474262714385986	ba + he + hy + ms
280	0.5296927797413291	1.7450413703918457	ba + he + hy + ms
285	0.5197498737717016	1.7453851699829102	ba + he + hy + ms
290	0.5181380354992815	1.7719314098358154	ba + he + hy + ms
295	0.5185846894783859	1.7774479389190674	ba + he + hy + ms
300	0.5139627917815668	1.7928783893585205	ba + he + hy + ms
305	0.526449683458267	1.7425251007080078	ba + he + hy + ms
310	0.5192449605779315	1.742016315460205	ba + he + hy + ms
315	0.51963335534237	1.7193832397460938	ba + he + hy + ms
320	0.5179244183788403	1.7621877193450928	ba + he + hy + ms
325	0.5166038761797491	1.8812167644500732	ba + he + hy + ms
330	0.5106808560220608	1.7234327793121338	ba + he + hy + ms
335	0.5274400901075853	1.7247662544250488	ba + he + hy + ms
340	0.5157688274362061	1.7459087371826172	ba + he + hy + ms
345	0.5230123897929856	1.7893271446228027	ba + he + hy + ms
350	0.5150891365984387	1.8629748821258545	ba + he + hy + ms
355	0.5219443041907795	1.7449615001678467	ba + he + hy + ms
360	0.5150114576455509	1.8522393703460693	ba + he + hy + ms
365	0.5102730415194003	1.8286848068237305	ba + he + hy + ms
370	0.5145065444517808	1.816514015197754	ba + he + hy + ms
375	0.5177496407348429	1.705068826675415	ba + he + hy + ms
380	0.5048743542937041	1.7365455627441406	ba + he + hy + ms
385	0.5228376121489883	1.7079081535339355	ba + he + hy + ms
390	0.511457645550938	1.7313787937164307	ba + he + hy + ms
395	0.5151668155513264	1.7160091400146484	ba + he + hy + ms
400	0.5101759428282907	1.749587059020996	ba + he + hy + ms
405	0.5160212840330912	1.713446855545044	ba + he + hy + ms
410	0.5134772983260185	1.7240726947784424	ba + he + hy + ms
415	0.5071658834038917	1.7538061141967773	ba + he + hy + ms
420	0.5071658834038917	1.7516980171203613	ba + he + hy + ms
425	0.5102924612576223	1.7578918933868408	ba + he + hy + ms
430	0.5161183827242009	1.7613883018493652	ba + he + hy + ms
435	0.5050685516759235	1.813781499862671	ba + he + hy + ms
440	0.5143317668077835	1.8424837589263916	ba + he + hy + ms
445	0.5143317668077835	1.7837097644805908	ba + he + hy + ms
450	0.5084087466500952	1.6942768096923828	ba + he + hy + ms
455	0.51308890356158	1.700596809387207	ba + he + hy + ms
460	0.51308890356158	1.7056500911712646	ba + he + hy + ms
465	0.5104478191633977	1.7009570598602295	ba + he + hy + ms
470	0.5134384588495747	1.7057216167449951	ba + he + hy + ms
475	0.5134384588495747	1.6973309516906738	ba + he + hy + ms
480	0.5071658834038917	1.7865772247314453	ba + he + hy + ms
485	0.5080397716238785	1.8421318531036377	ba + he + hy + ms
490	0.5080397716238785	1.6988379955291748	ba + he + hy + ms
495	0.5099623257078495	1.7350001335144043	ba + he + hy + ms
500	0.5099623257078495	1.8159983158111572	ba + he + hy + ms
505	0.5077678952887715	1.7714591026306152	ba + he + hy + ms
510	0.5077678952887715	1.73317551612854	ba + he + hy + ms
515	0.5043306016234901	1.7855563163757324	ba + he + hy + ms
520	0.5047966753408164	1.7737507820129395	ba + he + hy + ms
525	0.5047966753408164	1.8135292530059814	ba + he + hy + ms
530	0.5061366372781295	1.7988083362579346	ba + he + hy + ms
535	0.5061366372781295	1.8221638202667236	ba + he + hy + ms
540	0.5037480094768323	1.776256799697876	ba + he + hy + ms
545	0.5037480094768323	1.6937904357910156	ba + he + hy + ms
550	0.507107624189226	1.7002174854278564	ba + he + hy + ms
555	0.507107624189226	1.6996996402740479	ba + he + hy + ms
560	0.507107624189226	1.7115647792816162	ba + he + hy + ms
565	0.5047384161261507	1.714179277420044	ba + he + hy + ms
570	0.5047384161261507	1.7060966491699219	ba + he + hy + ms
575	0.5107973744513924	1.7629609107971191	ba + he + hy + ms
580	0.5107973744513924	1.7599942684173584	ba + he + hy + ms
585	0.5091078572260845	1.6846356391906738	ba + he + hy + ms
590	0.5091078572260845	1.6925318241119385	ba + he + hy + ms
595	0.5091078572260845	1.7027051448822021	ba + he + hy + ms
600	0.49289237581077405	1.6972990036010742	ba + he + hy + ms
605	0.49289237581077405	1.7028865814208984	ba + he + hy + ms
610	0.49166893230279257	1.700416088104248	ba + he + hy + ms
615	0.49166893230279257	1.7076520919799805	ba + he + hy + ms
620	0.49166893230279257	1.7770249843597412	ba + he + hy + ms
625	0.5103895599487319	1.80778169631958	ba + he + hy + ms
630	0.5103895599487319	1.8381788730621338	ba + he + hy + ms
635	0.5103895599487319	1.8315179347991943	ba + he + hy + ms
640	0.5084087466500952	1.8171861171722412	ba + he + hy + ms
645	0.5084087466500952	1.8216795921325684	ba + he + hy + ms
650	0.495358682564959	1.8183598518371582	ba + he + hy + ms
655	0.495358682564959	1.8439974784851074	ba + he + hy + ms
660	0.495358682564959	1.7767353057861328	ba + he + hy + ms
665	0.5073795005243329	1.7183356285095215	ba + he + hy + ms
670	0.5073795005243329	1.7951843738555908	ba + he + hy + ms
675	0.5073795005243329	1.7993550300598145	ba + he + hy + ms
680	0.5073795005243329	1.8143198490142822	ba + he + hy + ms
685	0.499456247329786	1.8685078620910645	ba + he + hy + ms
690	0.499456247329786	1.69162917137146	ba + he + hy + ms
695	0.499456247329786	1.6899096965789795	ba + he + hy + ms
700	0.5004272342408824	1.7539496421813965	ba + he + hy + ms
705	0.5004272342408824	1.8714768886566162	ba + he + hy + ms
710	0.5004272342408824	1.6896069049835205	ba + he + hy + ms
715	0.5060589583252417	1.684377908706665	ba + he + hy + ms
720	0.5060589583252417	1.7629616260528564	ba + he + hy + ms
725	0.5060589583252417	1.8871183395385742	ba + he + hy + ms
730	0.5060589583252417	1.701550006866455	ba + he + hy + ms
735	0.4993979881151202	1.778578519821167	ba + he + hy + ms
740	0.4993979881151202	1.8490841388702393	ba + he + hy + ms
745	0.4993979881151202	1.794926643371582	ba + he + hy + ms
750	0.4993979881151202	1.8161041736602783	ba + he + hy + ms
755	0.4961354720938362	1.7717673778533936	ba + he + hy + ms
760	0.4961354720938362	1.7028865814208984	ba + he + hy + ms
765	0.4961354720938362	1.7276878356933594	ba + he + hy + ms
770	0.4961354720938362	1.7093744277954102	ba + he + hy + ms
775	0.5012622829844253	1.7004504203796387	ba + he + hy + ms
780	0.5012622829844253	1.698615312576294	ba + he + hy + ms
785	0.5012622829844253	1.7097654342651367	ba + he + hy + ms
790	0.5012622829844253	1.7807695865631104	ba + he + hy + ms
795	0.49429059696275296	1.784698486328125	ba + he + hy + ms
800	0.49429059696275296	1.815054178237915	ba + he + hy + ms
805	0.49429059696275296	1.8131952285766602	ba + he + hy + ms
810	0.49429059696275296	1.847808837890625	ba + he + hy + ms
815	0.49429059696275296	1.7321972846984863	ba + he + hy + ms
820	0.4981551248689168	1.744403600692749	ba + he + hy + ms
825	0.4981551248689168	1.7805089950561523	ba + he + hy + ms
830	0.4981551248689168	1.7738368511199951	ba + he + hy + ms
835	0.4981551248689168	1.7905664443969727	ba + he + hy + ms
840	0.4981551248689168	1.8555521965026855	ba + he + hy + ms
845	0.49168835204101446	1.6959478855133057	ba + he + hy + ms
850	0.49168835204101446	1.7036526203155518	ba + he + hy + ms
855	0.49168835204101446	1.7821664810180664	ba + he + hy + ms
860	0.49168835204101446	1.891921043395996	ba + he + hy + ms
865	0.49168835204101446	1.7091295719146729	ba + he + hy + ms
870	0.4943876956538626	1.710815668106079	ba + he + hy + ms
875	0.4943876956538626	1.7665796279907227	ba + he + hy + ms
880	0.4943876956538626	1.863266944885254	ba + he + hy + ms
885	0.4943876956538626	1.708308219909668	ba + he + hy + ms
890	0.4943876956538626	1.7772531509399414	ba + he + hy + ms
895	0.5024080475395192	1.7589597702026367	ba + he + hy + ms
900	0.5024080475395192	1.774062156677246	ba + he + hy + ms
905	0.5024080475395192	1.725851058959961	ba + he + hy + ms
910	0.5024080475395192	1.7033135890960693	ba + he + hy + ms
915	0.5024080475395192	1.7742962837219238	ba + he + hy + ms
920	0.5024080475395192	1.8712265491485596	ba + he + hy + ms
925	0.48378451858468946	1.692284345626831	ba + he + hy + ms
930	0.48378451858468946	1.7037131786346436	ba + he + hy + ms
935	0.48378451858468946	1.7776899337768555	ba + he + hy + ms
940	0.48378451858468946	1.8810338973999023	ba + he + hy + ms
945	0.48378451858468946	1.6929986476898193	ba + he + hy + ms
950	0.48378451858468946	1.7747347354888916	ba + he + hy + ms
955	0.48722181224997085	1.7721960544586182	ba + he + hy + ms
960	0.48722181224997085	1.8226563930511475	ba + he + hy + ms
965	0.48722181224997085	1.8686766624450684	ba + he + hy + ms
970	0.48722181224997085	1.709319829940796	ba + he + hy + ms
975	0.48722181224997085	1.750967264175415	ba + he + hy + ms
980	0.48722181224997085	1.7807731628417969	ba + he + hy + ms
985	0.48722181224997085	1.7777044773101807	ba + he + hy + ms
990	0.48520215947489026	1.7345466613769531	ba + he + hy + ms
995	0.48520215947489026	1.7286977767944336	ba + he + hy + ms
1000	0.48520215947489026	1.7183315753936768	ba + he + hy + ms
205	0.5310521614168641	2.601294755935669	ba + he + ms + z
210	0.5322756049248456	2.5640504360198975	ba + he + ms + z
215	0.5325669009981745	2.5859334468841553	ba + he + ms + z
220	0.5315570746106343	2.5809476375579834	ba + he + ms + z
225	0.531091000893308	2.731903553009033	ba + he + ms + z
230	0.5293238047151124	2.6678977012634277	ba + he + ms + z
235	0.5288383112595643	2.6126291751861572	ba + he + ms + z
240	0.5263720045053792	2.693028688430786	ba + he + ms + z
245	0.5195945158659261	2.6019911766052246	ba + he + ms + z
250	0.5172641472792947	2.666611433029175	ba + he + ms + z
255	0.5177496407348429	2.584209442138672	ba + he + ms + z
260	0.5313822969666369	2.5873992443084717	ba + he + ms + z
265	0.5262943255524916	2.7149057388305664	ba + he + ms + z
270	0.5388200567056356	2.5969810485839844	ba + he + ms + z
275	0.5348390103701403	2.5949695110321045	ba + he + ms + z
280	0.5391696119936303	2.8330318927764893	ba + he + ms + z
285	0.5190507631957121	2.558029890060425	ba + he + ms + z
290	0.5333825300034956	2.7018415927886963	ba + he + ms + z
295	0.5191867013632656	2.709092378616333	ba + he + ms + z
300	0.5215753291645628	2.714550256729126	ba + he + ms + z
305	0.5342369984852604	2.7219886779785156	ba + he + ms + z
310	0.5216335883792287	2.7074875831604004	ba + he + ms + z
315	0.5349749485376937	2.6969826221466064	ba + he + ms + z
320	0.5227987726725444	2.691579818725586	ba + he + ms + z
325	0.5195168369130384	2.7915198802948	ba + he + ms + z
330	0.5151279760748825	2.4995360374450684	ba + he + ms + z
335	0.5266633005787082	2.688899040222168	ba + he + ms + z
340	0.5180991960228376	2.7072694301605225	ba + he + ms + z
345	0.5223909581698839	2.6971535682678223	ba + he + ms + z
350	0.5191090224103779	2.6884851455688477	ba + he + ms + z
355	0.5175166038761797	2.56323504447937	ba + he + ms + z
360	0.5187400473841612	2.564145088195801	ba + he + ms + z
365	0.5174195051850701	2.9386115074157715	ba + he + ms + z
370	0.5126422495824756	2.570023775100708	ba + he + ms + z
375	0.512545150891366	2.8963475227355957	ba + he + ms + z
380	0.5124092127238125	2.568723678588867	ba + he + ms + z
385	0.5193032197925972	2.56758451461792	ba + he + ms + z
390	0.5102536217811784	2.6024599075317383	ba + he + ms + z
395	0.5231871674369829	2.645441770553589	ba + he + ms + z
400	0.5202547869654717	2.796278476715088	ba + he + ms + z
405	0.5131277430380239	2.8016183376312256	ba + he + ms + z
410	0.5037480094768323	2.782764196395874	ba + he + ms + z
415	0.5246436478036276	2.7632453441619873	ba + he + ms + z
420	0.5246436478036276	2.7783544063568115	ba + he + ms + z
425	0.5208956383267953	2.7694849967956543	ba + he + ms + z
430	0.5213422923058997	2.799389123916626	ba + he + ms + z
435	0.5124092127238125	2.5915215015411377	ba + he + ms + z
440	0.5039422068590516	2.5903851985931396	ba + he + ms + z
445	0.5039422068590516	2.6604626178741455	ba + he + ms + z
450	0.48929972423971724	2.611717939376831	ba + he + ms + z
455	0.5155940497922088	2.5637757778167725	ba + he + ms + z
460	0.5155940497922088	2.5613903999328613	ba + he + ms + z
465	0.5147784207868878	2.546952247619629	ba + he + ms + z
470	0.5112828679069407	2.5901803970336914	ba + he + ms + z
475	0.5112828679069407	2.7904679775238037	ba + he + ms + z
480	0.5055152056550277	2.597273111343384	ba + he + ms + z
485	0.5173418262321824	2.629305601119995	ba + he + ms + z
490	0.5173418262321824	2.580381393432617	ba + he + ms + z
495	0.5125645706295879	2.539886474609375	ba + he + ms + z
500	0.5125645706295879	2.4786624908447266	ba + he + ms + z
505	0.5147590010486659	2.481088638305664	ba + he + ms + z
510	0.5147590010486659	2.5463995933532715	ba + he + ms + z
515	0.5087000427234241	2.58998703956604	ba + he + ms + z
520	0.5099040664931836	2.5659244060516357	ba + he + ms + z
525	0.5099040664931836	2.576216220855713	ba + he + ms + z
530	0.5107391152367267	2.4994475841522217	ba + he + ms + z
535	0.5107391152367267	2.639115810394287	ba + he + ms + z
540	0.5154581116246553	2.6206612586975098	ba + he + ms + z
545	0.5154581116246553	2.6378448009490967	ba + he + ms + z
550	0.5094962519905232	2.5207369327545166	ba + he + ms + z
555	0.5094962519905232	2.465336322784424	ba + he + ms + z
560	0.5094962519905232	2.54219651222229	ba + he + ms + z
565	0.5007962092670991	2.475825786590576	ba + he + ms + z
570	0.5007962092670991	2.4800620079040527	ba + he + ms + z
575	0.5108556336660581	2.461707592010498	ba + he + ms + z
580	0.5108556336660581	2.467244863510132	ba + he + ms + z
585	0.5029518002097332	2.5126070976257324	ba + he + ms + z
590	0.5029518002097332	2.547203779220581	ba + he + ms + z
595	0.5029518002097332	2.5760793685913086	ba + he + ms + z
600	0.5047189963879287	2.4422953128814697	ba + he + ms + z
605	0.5047189963879287	2.4518330097198486	ba + he + ms + z
610	0.5021555909426341	2.4670355319976807	ba + he + ms + z
615	0.5021555909426341	2.6175029277801514	ba + he + ms + z
620	0.5021555909426341	2.498839855194092	ba + he + ms + z
625	0.5035538120946129	2.623852252960205	ba + he + ms + z
630	0.5035538120946129	2.6042754650115967	ba + he + ms + z
635	0.5035538120946129	2.5774128437042236	ba + he + ms + z
640	0.5082145492678759	2.5275135040283203	ba + he + ms + z
645	0.5082145492678759	2.511411428451538	ba + he + ms + z
650	0.5013982211519789	2.6226139068603516	ba + he + ms + z
655	0.5013982211519789	2.6129496097564697	ba + he + ms + z
660	0.5013982211519789	2.61738657951355	ba + he + ms + z
665	0.49691226162271335	2.6693115234375	ba + he + ms + z
670	0.49691226162271335	2.514775276184082	ba + he + ms + z
